date;first_name;gender;product_name;category;price;quantity;revenue;customer_country;platform;marketing_channel;nps_score
8/20/2024;Gorden;Male;Ultimate Planner Hub;Template;130;2;260;Thailand;Gumroad;Facebook Ads;0
2/27/2025;Ludvig;Male;Masterclass: Digital Marketing;Subscription;52;4;208;Tajikistan;Kajabi;Organic Search;0
5/24/2025;Koenraad;Male;Masterclass: Digital Marketing;E-book;76;3;228;Brazil;Gumroad;Affiliate;3
12/18/2024;Angie;Male;Webinar: Launch Your First Course;Coaching Program;59;2;118;Brazil;Direct;Paid Ads;7
06/12/2025;Job;Male;Webinar: Launch Your First Course;Course;148;3;444;Canada;Kajabi;Facebook Ads;6
3/25/2025;Ingrim;Male;Productivity Booster Pack;Template;44;5;220;Portugal;ClickFunnels;Affiliate;6
08/09/2024;Isabelita;Female;Financial Tracker;Template;35;5;175;Philippines;ClickFunnels;Affiliate;0
10/01/2024;Lay;Male;Content Calendar Pro;Course;61;2;122;Philippines;Gumroad;Facebook Ads;6
12/03/2024;Kizzie;Bigender;Ultimate Planner Hub;Coaching Program;125;2;250;Argentina;Teachable;YouTube;10
6/29/2024;Skippie;Male;Content Calendar Pro;Template;29;3;87;Portugal;Gumroad;Affiliate;4
11/23/2024;Courtnay;Male;Notion Second Brain;Subscription;92;4;368;Portugal;Direct;Paid Ads;7
3/22/2025;Mathilde;Female;Content Calendar Pro;Course;20;1;20;United States;Teachable;TikTok;7
7/25/2024;Antonella;Female;Financial Tracker;Template;76;1;76;Chile;ClickFunnels;Facebook Ads;1
09/10/2024;Galvan;Male;Masterclass: Digital Marketing;Template;55;4;220;Argentina;Direct;Instagram;0
07/12/2024;Armand;Male;Ultimate Planner Hub;Coaching Program;94;1;94;South Sudan;ClickFunnels;Paid Ads;5
10/10/2024;Augustine;Male;Notion Second Brain;Coaching Program;129;1;129;Russia;Kajabi;Organic Search;4
09/11/2024;Francis;Male;Webinar: Launch Your First Course;Subscription;101;2;202;Albania;Direct;Facebook Ads;8
12/10/2024;Martie;Male;Content Calendar Pro;Template;81;4;324;Philippines;Direct;Facebook Ads;1
08/11/2024;Madison;Male;Productivity Booster Pack;Subscription;68;3;204;China;Teachable;Instagram;4
7/15/2024;Dareen;Female;Ultimate Planner Hub;E-book;51;5;255;Ukraine;Gumroad;Affiliate;6
04/02/2025;Corinne;Agender;Masterclass: Digital Marketing;Webinar;148;4;592;China;Direct;Instagram;0
05/01/2025;Wallache;Genderqueer;Content Calendar Pro;Template;25;3;75;China;Teachable;Instagram;4
03/03/2025;Brendan;Bigender;Ultimate Planner Hub;Template;56;2;112;Colombia;Shopify;YouTube;2
9/30/2024;Izzy;Male;Project Management Toolkit;E-book;121;2;242;Poland;Gumroad;Affiliate;8
04/05/2025;Jacqui;Female;AI Course for Beginners;E-book;55;2;110;Indonesia;Teachable;Organic Search;7
11/06/2024;Andras;Male;Ultimate Planner Hub;Webinar;118;5;590;Indonesia;Shopify;Affiliate;10
4/13/2025;Ode;Male;AI Course for Beginners;Template;82;1;82;Russia;Teachable;Facebook Ads;4
06/03/2025;Hilde;Female;Notion Second Brain;E-book;98;4;392;Armenia;Kajabi;Paid Ads;4
8/16/2024;Ilene;Female;Productivity Booster Pack;Coaching Program;130;4;520;Philippines;Kajabi;YouTube;6
3/23/2025;Mame;Female;Masterclass: Digital Marketing;E-book;128;3;384;China;Shopify;Paid Ads;4
08/03/2024;Shadow;Male;Content Calendar Pro;Template;66;5;330;Hungary;ClickFunnels;Affiliate;2
2/16/2025;Betsey;Female;AI Course for Beginners;Template;69;4;276;France;Kajabi;Email;3
9/16/2024;Ardath;Polygender;Notion Second Brain;Webinar;86;3;258;China;Gumroad;Organic Search;2
6/25/2024;Farrah;Female;Notion Second Brain;Course;20;4;80;Costa Rica;ClickFunnels;Affiliate;6
1/13/2025;Aluin;Male;AI Course for Beginners;Template;88;1;88;Morocco;Direct;Paid Ads;8
07/01/2024;Fran;Male;Notion Second Brain;Subscription;81;1;81;Uruguay;Teachable;Facebook Ads;8
07/10/2024;Mattie;Male;Financial Tracker;Webinar;51;5;255;Indonesia;Direct;Affiliate;3
11/27/2024;Harman;Male;Habit Tracker for Creators;Course;79;5;395;Mongolia;Teachable;Email;0
11/11/2024;Dionisio;Male;Content Calendar Pro;E-book;19;5;95;China;Direct;Instagram;2
01/05/2025;Gabriele;Male;Habit Tracker for Creators;Coaching Program;31;1;31;Brazil;Kajabi;Email;8
9/23/2024;Filmer;Male;Project Management Toolkit;Course;26;2;52;Philippines;Teachable;Email;9
01/12/2025;Leona;Female;Productivity Booster Pack;Template;94;5;470;China;Shopify;Facebook Ads;6
2/22/2025;Neely;Female;Notion Second Brain;Course;36;3;108;Portugal;ClickFunnels;Email;5
06/10/2025;Weidar;Polygender;Masterclass: Digital Marketing;Template;101;4;404;Indonesia;Teachable;Affiliate;3
1/17/2025;Jarrad;Male;Productivity Booster Pack;Webinar;102;3;306;Sweden;Kajabi;Email;0
6/26/2024;Gifford;Male;Financial Tracker;Coaching Program;106;4;424;Turkmenistan;Shopify;TikTok;1
3/25/2025;Georgiana;Female;Notion Second Brain;E-book;45;5;225;Portugal;Shopify;YouTube;10
05/03/2025;Conny;Genderfluid;Notion Second Brain;Subscription;108;3;324;France;Direct;TikTok;5
9/15/2024;Benoite;Female;Notion Second Brain;Course;76;5;380;Argentina;Teachable;Organic Search;1
4/28/2025;Abba;Male;Masterclass: Digital Marketing;Subscription;116;5;580;United States;Direct;Instagram;8
3/16/2025;Antonietta;Bigender;Financial Tracker;Course;102;4;408;Panama;Teachable;Organic Search;3
12/24/2024;Baxie;Male;Project Management Toolkit;Template;48;4;192;China;Teachable;Facebook Ads;5
3/22/2025;Collette;Female;Masterclass: Digital Marketing;Webinar;29;3;87;Indonesia;Gumroad;Email;6
11/09/2024;Agnella;Female;Webinar: Launch Your First Course;E-book;57;5;285;Brazil;Shopify;Facebook Ads;1
06/07/2025;Muffin;Female;Habit Tracker for Creators;Webinar;38;5;190;China;Teachable;Instagram;3
04/10/2025;Ogden;Male;Ultimate Planner Hub;Subscription;60;1;60;Israel;Gumroad;Paid Ads;3
06/11/2025;Kerrin;Female;Productivity Booster Pack;Template;37;3;111;China;Kajabi;YouTube;8
2/18/2025;Lindsey;Male;Financial Tracker;Coaching Program;88;5;440;China;Teachable;TikTok;1
7/15/2024;Katy;Female;Content Calendar Pro;Subscription;142;3;426;Vietnam;Direct;Affiliate;3
3/22/2025;Roland;Male;Webinar: Launch Your First Course;Coaching Program;109;1;109;Russia;Direct;TikTok;10
3/26/2025;Fransisco;Male;Financial Tracker;Coaching Program;33;4;132;France;Teachable;Instagram;0
02/08/2025;Gilberte;Female;AI Course for Beginners;Course;38;3;114;New Zealand;Kajabi;Instagram;0
12/23/2024;Ilaire;Male;Ultimate Planner Hub;Subscription;121;4;484;Japan;ClickFunnels;Paid Ads;7
02/12/2025;Bent;Male;Masterclass: Digital Marketing;Template;117;1;117;France;Shopify;Facebook Ads;9
04/08/2025;Korie;Bigender;Financial Tracker;Subscription;63;2;126;Greece;Gumroad;TikTok;2
11/10/2024;Adriaens;Female;Project Management Toolkit;Subscription;45;3;135;China;Teachable;Instagram;8
12/09/2024;Danice;Female;Project Management Toolkit;E-book;120;1;120;China;Kajabi;Email;3
3/19/2025;Basia;Female;Notion Second Brain;E-book;116;4;464;Ukraine;Gumroad;TikTok;9
1/28/2025;Keith;Male;Content Calendar Pro;Webinar;98;1;98;South Korea;ClickFunnels;YouTube;4
12/30/2024;Davina;Female;Webinar: Launch Your First Course;Course;115;3;345;Thailand;Teachable;Email;5
11/01/2024;Gerik;Male;Notion Second Brain;Webinar;67;5;335;China;Gumroad;TikTok;8
01/06/2025;Carlye;Female;Notion Second Brain;Course;38;3;114;Portugal;Shopify;Instagram;4
9/19/2024;Eamon;Male;AI Course for Beginners;Coaching Program;55;5;275;Brunei;Teachable;TikTok;4
12/28/2024;Meade;Male;Project Management Toolkit;Webinar;30;4;120;Russia;ClickFunnels;YouTube;9
3/29/2025;Addy;Polygender;Content Calendar Pro;Template;86;2;172;France;Direct;Instagram;8
10/01/2024;Levey;Male;Notion Second Brain;Subscription;101;1;101;Mexico;Kajabi;Email;4
01/07/2025;Joey;Male;Financial Tracker;E-book;140;5;700;Indonesia;Shopify;YouTube;6
06/02/2025;Sapphire;Female;Productivity Booster Pack;Template;24;2;48;Czech Republic;ClickFunnels;Instagram;6
10/20/2024;Selene;Female;Financial Tracker;Webinar;42;2;84;Indonesia;Shopify;Email;7
10/13/2024;Twyla;Female;Project Management Toolkit;Coaching Program;45;5;225;Philippines;Kajabi;Organic Search;4
11/30/2024;Nollie;Male;Masterclass: Digital Marketing;E-book;100;3;300;Philippines;Gumroad;Affiliate;9
10/14/2024;Janeen;Female;Project Management Toolkit;Subscription;130;4;520;Madagascar;Teachable;Email;4
5/23/2025;Alice;Female;Ultimate Planner Hub;Course;92;2;184;Philippines;Teachable;Facebook Ads;6
9/20/2024;Joice;Female;Financial Tracker;Template;76;4;304;Chile;Shopify;YouTube;9
3/19/2025;Eddy;Female;Webinar: Launch Your First Course;Template;137;1;137;Portugal;Direct;Email;6
10/13/2024;Lorrie;Female;Notion Second Brain;Coaching Program;119;4;476;Indonesia;Direct;Organic Search;9
4/14/2025;Hanson;Non-binary;Notion Second Brain;Template;64;1;64;Russia;Kajabi;Email;8
07/06/2024;Izaak;Agender;Habit Tracker for Creators;Course;124;2;248;Azerbaijan;ClickFunnels;Email;2
2/21/2025;Mano;Male;Content Calendar Pro;Subscription;23;4;92;Dominican Republic;Direct;TikTok;6
8/22/2024;Gav;Male;Notion Second Brain;Webinar;56;1;56;Philippines;Direct;Email;6
04/12/2025;Ware;Male;Notion Second Brain;Coaching Program;48;2;96;China;Shopify;Email;10
12/13/2024;Connie;Male;Ultimate Planner Hub;E-book;73;3;219;Peru;Shopify;Instagram;7
1/13/2025;Sheelagh;Female;Project Management Toolkit;Coaching Program;65;2;130;Ukraine;Gumroad;Email;0
12/11/2024;Inessa;Female;Financial Tracker;Webinar;93;3;279;Indonesia;Gumroad;Email;10
09/02/2024;Darill;Male;Financial Tracker;Webinar;39;4;156;Russia;Direct;Affiliate;3
10/09/2024;Nappie;Male;Financial Tracker;Template;57;1;57;Sweden;Direct;Email;10
09/04/2024;Britteny;Polygender;Notion Second Brain;E-book;54;4;216;Uruguay;Teachable;Organic Search;3
04/09/2025;Gustav;Male;Ultimate Planner Hub;Webinar;25;1;25;China;Teachable;YouTube;3
6/29/2024;Marleen;Genderqueer;Masterclass: Digital Marketing;Course;113;1;113;Nigeria;Direct;TikTok;3
07/11/2024;Stanford;Male;Productivity Booster Pack;Course;63;3;189;Chile;Teachable;Organic Search;10
2/28/2025;Koressa;Female;Ultimate Planner Hub;Webinar;41;5;205;China;Shopify;Facebook Ads;4
06/12/2025;Melinda;Female;Webinar: Launch Your First Course;Course;59;2;118;South Korea;Direct;Affiliate;6
06/12/2025;Gib;Male;Ultimate Planner Hub;E-book;128;1;128;United States;ClickFunnels;Instagram;5
5/30/2025;Britni;Female;Ultimate Planner Hub;Template;82;4;328;Croatia;Direct;Organic Search;4
9/29/2024;Jori;Female;Ultimate Planner Hub;Coaching Program;133;5;665;Indonesia;Gumroad;Email;9
07/12/2024;Orelle;Female;Webinar: Launch Your First Course;Template;100;2;200;China;ClickFunnels;Instagram;8
12/07/2024;Izzy;Male;AI Course for Beginners;Template;20;1;20;Switzerland;Teachable;Paid Ads;4
4/18/2025;Venus;Female;Masterclass: Digital Marketing;Webinar;27;5;135;Indonesia;Direct;Affiliate;7
12/09/2024;Reube;Male;Habit Tracker for Creators;Coaching Program;23;2;46;China;Gumroad;Email;2
7/24/2024;Libby;Female;AI Course for Beginners;Subscription;107;2;214;China;ClickFunnels;Paid Ads;10
02/07/2025;Maura;Female;Habit Tracker for Creators;Webinar;140;2;280;France;Direct;YouTube;0
3/30/2025;Heall;Male;Financial Tracker;Webinar;30;1;30;Indonesia;Teachable;Instagram;7
1/28/2025;Bradan;Male;Notion Second Brain;Subscription;144;2;288;Colombia;ClickFunnels;TikTok;10
06/08/2025;Valentin;Male;Notion Second Brain;E-book;108;5;540;Germany;Direct;TikTok;9
9/26/2024;Lorry;Male;Content Calendar Pro;Webinar;98;4;392;Antigua and Barbuda;Kajabi;YouTube;0
04/07/2025;Caz;Male;Masterclass: Digital Marketing;Webinar;129;1;129;Portugal;Kajabi;Facebook Ads;7
03/12/2025;Carmel;Bigender;AI Course for Beginners;Webinar;107;3;321;Argentina;Kajabi;Organic Search;3
05/04/2025;Sutherlan;Male;Ultimate Planner Hub;Subscription;53;5;265;China;Direct;Facebook Ads;8
11/27/2024;Mommy;Female;Financial Tracker;Template;126;2;252;Lebanon;Direct;Email;8
9/17/2024;Hunt;Bigender;AI Course for Beginners;Template;22;1;22;Greece;Kajabi;YouTube;9
1/18/2025;Ali;Male;Financial Tracker;Coaching Program;31;4;124;Philippines;ClickFunnels;YouTube;5
12/11/2024;Cathie;Female;Productivity Booster Pack;Subscription;140;4;560;Afghanistan;Gumroad;Email;8
1/24/2025;Hayley;Female;Financial Tracker;Coaching Program;148;3;444;Cameroon;Teachable;Organic Search;7
11/14/2024;Jessa;Female;Habit Tracker for Creators;Coaching Program;131;5;655;Colombia;Kajabi;YouTube;2
01/12/2025;Rodolphe;Male;Habit Tracker for Creators;E-book;108;5;540;Russia;Gumroad;Affiliate;5
11/01/2024;Dale;Female;Notion Second Brain;E-book;59;4;236;China;Direct;Instagram;3
02/07/2025;Abbe;Male;Project Management Toolkit;Subscription;78;1;78;Czech Republic;Teachable;Affiliate;10
6/18/2025;Frans;Male;Masterclass: Digital Marketing;Course;122;1;122;China;ClickFunnels;YouTube;0
02/03/2025;Willette;Female;Content Calendar Pro;Course;114;4;456;Thailand;Direct;Instagram;3
12/27/2024;Ashil;Female;Masterclass: Digital Marketing;Subscription;24;1;24;Argentina;Direct;TikTok;4
07/08/2024;Darelle;Female;Masterclass: Digital Marketing;Webinar;102;3;306;Russia;ClickFunnels;Affiliate;3
3/28/2025;Alvera;Female;Webinar: Launch Your First Course;Subscription;52;2;104;Poland;Direct;Paid Ads;8
06/01/2025;Rikki;Male;AI Course for Beginners;E-book;119;2;238;Ireland;Teachable;Instagram;0
3/21/2025;Nadiya;Female;Content Calendar Pro;E-book;117;3;351;Indonesia;ClickFunnels;Facebook Ads;6
7/13/2024;Archibold;Male;Webinar: Launch Your First Course;Template;54;4;216;Japan;Kajabi;Instagram;8
8/26/2024;Margette;Female;Project Management Toolkit;Webinar;24;3;72;Japan;Direct;Facebook Ads;2
7/17/2024;Timotheus;Male;Content Calendar Pro;Subscription;105;5;525;Tunisia;Teachable;Email;4
12/31/2024;Mahmoud;Non-binary;Notion Second Brain;Subscription;59;1;59;Indonesia;Shopify;Email;3
12/07/2024;Virginie;Female;Ultimate Planner Hub;Webinar;32;2;64;China;Kajabi;YouTube;10
1/14/2025;Hobie;Male;Productivity Booster Pack;Subscription;125;2;250;Tunisia;Gumroad;Instagram;0
01/10/2025;Marlo;Bigender;Habit Tracker for Creators;Webinar;100;2;200;Peru;Teachable;Email;3
12/12/2024;Corie;Female;Ultimate Planner Hub;Template;67;5;335;South Africa;Teachable;Email;3
3/15/2025;Friedrick;Male;Habit Tracker for Creators;Template;55;2;110;Argentina;Direct;Organic Search;8
10/04/2024;Silva;Female;Productivity Booster Pack;Template;76;1;76;Greece;Direct;Instagram;8
5/21/2025;Cody;Male;Content Calendar Pro;Course;100;2;200;Indonesia;Shopify;Instagram;0
08/12/2024;Heidi;Female;Masterclass: Digital Marketing;Template;116;1;116;Japan;ClickFunnels;Paid Ads;3
08/09/2024;Leroi;Male;Ultimate Planner Hub;Coaching Program;103;1;103;Philippines;ClickFunnels;Instagram;10
05/05/2025;Happy;Female;AI Course for Beginners;Course;88;1;88;Indonesia;Direct;Paid Ads;8
02/06/2025;Greggory;Male;Productivity Booster Pack;Coaching Program;51;3;153;Poland;Direct;TikTok;9
5/15/2025;Zak;Male;Habit Tracker for Creators;Webinar;32;4;128;Czech Republic;Direct;Instagram;4
04/05/2025;Paulie;Male;Productivity Booster Pack;Webinar;103;3;309;Sudan;Shopify;TikTok;1
11/03/2024;Nonah;Female;Project Management Toolkit;Webinar;79;4;316;Poland;Direct;Affiliate;2
1/30/2025;Sashenka;Female;Ultimate Planner Hub;Webinar;145;1;145;China;Gumroad;Paid Ads;4
05/06/2025;Nariko;Female;Webinar: Launch Your First Course;Coaching Program;47;5;235;Philippines;Shopify;TikTok;0
3/30/2025;Tarra;Polygender;AI Course for Beginners;Webinar;136;3;408;China;ClickFunnels;TikTok;6
11/25/2024;Perri;Female;Masterclass: Digital Marketing;Course;89;5;445;Finland;Kajabi;TikTok;0
9/21/2024;Flynn;Male;Masterclass: Digital Marketing;Template;48;3;144;Sweden;Kajabi;Organic Search;8
2/22/2025;Cully;Male;Masterclass: Digital Marketing;E-book;88;4;352;Canada;Gumroad;Instagram;9
07/02/2024;Arlen;Female;Financial Tracker;Template;126;1;126;Mexico;ClickFunnels;Instagram;8
8/20/2024;Katharine;Female;Webinar: Launch Your First Course;Course;88;5;440;Tanzania;Teachable;Instagram;7
09/08/2024;Augustus;Agender;AI Course for Beginners;Coaching Program;29;1;29;China;Teachable;Organic Search;9
03/09/2025;Peirce;Male;Financial Tracker;Webinar;44;4;176;Philippines;Teachable;TikTok;6
2/17/2025;Myrtice;Female;Productivity Booster Pack;Template;120;4;480;China;Shopify;TikTok;7
1/18/2025;Sammy;Female;Ultimate Planner Hub;Template;62;2;124;Uganda;Kajabi;Organic Search;6
04/06/2025;Moreen;Non-binary;Masterclass: Digital Marketing;Course;121;2;242;Colombia;ClickFunnels;Affiliate;2
5/30/2025;Jennilee;Female;Webinar: Launch Your First Course;Template;25;4;100;Kyrgyzstan;Shopify;Facebook Ads;8
2/19/2025;Adler;Male;Content Calendar Pro;Course;116;1;116;Brazil;Kajabi;Email;1
8/25/2024;Elyn;Female;Habit Tracker for Creators;E-book;54;3;162;Nigeria;Teachable;Organic Search;3
11/18/2024;Shepherd;Male;Financial Tracker;E-book;119;1;119;Indonesia;Teachable;TikTok;9
9/22/2024;Ronald;Male;Masterclass: Digital Marketing;Course;119;1;119;China;ClickFunnels;YouTube;0
5/25/2025;Delora;Female;Notion Second Brain;Subscription;75;2;150;Russia;Gumroad;Paid Ads;10
11/21/2024;Evvie;Female;Habit Tracker for Creators;Webinar;129;4;516;Belarus;Shopify;Facebook Ads;9
11/12/2024;Nari;Female;AI Course for Beginners;Template;22;4;88;China;Kajabi;Organic Search;6
6/29/2024;Jessalin;Female;Webinar: Launch Your First Course;Template;31;4;124;Indonesia;Kajabi;Organic Search;7
12/16/2024;Hillel;Male;Ultimate Planner Hub;Webinar;39;1;39;Azerbaijan;Direct;Paid Ads;7
1/17/2025;Gerda;Female;Project Management Toolkit;Coaching Program;149;1;149;Germany;Gumroad;Organic Search;7
3/13/2025;Amara;Female;Ultimate Planner Hub;Coaching Program;59;3;177;Indonesia;Gumroad;Email;1
9/28/2024;Gustaf;Male;Project Management Toolkit;Coaching Program;107;5;535;Curacao;Kajabi;Organic Search;0
1/21/2025;Norrie;Female;Content Calendar Pro;Course;89;2;178;Serbia;Teachable;Affiliate;3
12/28/2024;Edmund;Male;Webinar: Launch Your First Course;Coaching Program;148;2;296;Russia;Gumroad;YouTube;1
02/11/2025;Raddie;Bigender;Productivity Booster Pack;Subscription;24;1;24;China;Teachable;Email;0
3/23/2025;Glenn;Male;Webinar: Launch Your First Course;Webinar;59;4;236;Uganda;Teachable;Email;7
01/12/2025;Charlot;Female;Masterclass: Digital Marketing;E-book;120;3;360;Indonesia;Direct;Paid Ads;10
10/27/2024;Jess;Male;Webinar: Launch Your First Course;Webinar;26;2;52;Haiti;Shopify;TikTok;8
3/22/2025;Costanza;Bigender;AI Course for Beginners;E-book;121;1;121;United States;Kajabi;Email;10
05/07/2025;Nevile;Genderqueer;Masterclass: Digital Marketing;Coaching Program;115;5;575;Indonesia;Teachable;Facebook Ads;6
2/25/2025;Clark;Male;Financial Tracker;Subscription;40;1;40;Morocco;ClickFunnels;TikTok;6
3/23/2025;Phip;Male;Productivity Booster Pack;E-book;75;5;375;China;ClickFunnels;YouTube;7
10/15/2024;Lorrayne;Genderqueer;Notion Second Brain;Course;21;2;42;Czech Republic;Kajabi;Affiliate;10
6/14/2025;Emlynn;Female;Notion Second Brain;Webinar;40;5;200;Portugal;Shopify;TikTok;1
11/26/2024;Sonnie;Male;Ultimate Planner Hub;Coaching Program;78;1;78;South Africa;Direct;Facebook Ads;9
2/28/2025;Claudie;Genderqueer;Habit Tracker for Creators;Coaching Program;132;5;660;Sweden;Kajabi;Paid Ads;2
03/12/2025;Celinka;Female;AI Course for Beginners;Webinar;59;1;59;France;Shopify;Organic Search;10
11/10/2024;Benita;Female;AI Course for Beginners;Webinar;82;5;410;Greece;Teachable;Email;10
12/23/2024;Hector;Male;AI Course for Beginners;Coaching Program;103;5;515;Peru;Shopify;YouTube;1
11/20/2024;Starlene;Female;Masterclass: Digital Marketing;E-book;23;1;23;China;Kajabi;YouTube;0
07/08/2024;Sigvard;Male;Webinar: Launch Your First Course;Coaching Program;146;4;584;Costa Rica;Teachable;Affiliate;9
12/12/2024;Davie;Male;Project Management Toolkit;Subscription;30;3;90;Philippines;ClickFunnels;TikTok;0
01/05/2025;Cher;Female;Habit Tracker for Creators;Subscription;54;1;54;Philippines;ClickFunnels;Paid Ads;4
1/24/2025;Berton;Genderqueer;Project Management Toolkit;E-book;124;1;124;Tunisia;Teachable;TikTok;8
10/08/2024;Matilda;Female;Webinar: Launch Your First Course;E-book;131;1;131;Colombia;Kajabi;Instagram;10
02/03/2025;Rosalynd;Female;Content Calendar Pro;Webinar;143;3;429;Philippines;ClickFunnels;Affiliate;6
12/19/2024;Ashley;Male;Masterclass: Digital Marketing;Coaching Program;62;3;186;Argentina;Shopify;YouTube;8
6/25/2024;Ranee;Female;Content Calendar Pro;Course;27;1;27;Canada;ClickFunnels;Organic Search;4
08/06/2024;Eimile;Female;Financial Tracker;Subscription;21;3;63;Indonesia;Gumroad;Affiliate;6
10/03/2024;Eleanor;Female;Masterclass: Digital Marketing;Subscription;106;1;106;Mexico;Kajabi;Affiliate;8
